법률규정	항목	내용
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제2조(ⅶ) ②	"법령의 규정에 의하여 동시에 하도록 되어 있는 2이상의 절차중에 하나의 절차를 온라인 제출로 하고 나머지 절 차를 전자적기록매체 또는 서면으로 제출하는 경우에는 당해 2이상의 절차를 같은 날에 행하여야 한다.<개정 2001.
6. 30., 2002. 2. 28.> [본조신설 1998. 12. 31.]  제9조의8(전자문서에 의한 통지대상서류) 특허청장ㆍ특허심판원장ㆍ심판장ㆍ심판관 또는 심사관은 법 제28조의4제 1항에 따라 전자문서 이용신고를 한 자 중 전자문서로 통지 또는 송달을 받으려는 자에 대하여는 법령에 특별한 규 정이 있는 경우를 제외하고 모든 서류를 정보통신망을 이용하여 통지 또는 송달할 수 있다. <개정 2014. 12. 30.> [전문개정 2003. 5. 17.]  제9조의9(행정구역 등의 변경) 행정구역 또는 그 명칭이 변경된 경우에는 특허고객번호에 적은 행정구역 또는 그 명칭 은 변경된 것으로 본다. 이 경우 특허청장은 특허고객번호를 부여받은 자의 주소(법인의 경우 그 영업소의 소재지를 말한다)를 직권으로 변경할 수 있다. <개정 2016. 10. 4.> [본조신설 2010. 7. 27.]"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제10조(서류의 원용) ①	특허에 관한 절차를 밟는 자가 2이상의 절차를 동시에 밟는 경우 법 제7조ㆍ법 제30조제2항ㆍ 법 제54조제4항ㆍ제6조 내지 제9조의 규정에 의하여 제출하는 증명서의 내용이 동일한 경우에는 그 중 1건에 대하 여서만 증명서원본을 제출하고 다른 청구등의 절차에 있어서는 그 사본을 특허청장 또는 특허심판원장에게 제출할 수 있다. <개정 1993. 12. 31., 1998. 2. 23.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제10조(서류의 원용) ②	특허에 관한 절차를 밟은 때에 이미 특허청 또는 특허심판원에 증명서를 제출한 자가 법 제7조ㆍ법 제30조제2항 ㆍ법 제54조제4항ㆍ제6조 내지 제9조에 규정된 증명서를 제출하여야 할 때에는 그 증명서의 내용이 이미 제출된 증명서의 내용과 동일하여 이를 원용하고자 하는 경우에는 해당서식의 첨부서류란에 그 취지를 명기함으로써 그 증명서에 갈음할 수 있다.<개정 2006. 9. 29.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제10조(서류의 원용) ③	"다음 각호의 1에 해당되는 경우에는 법 제7조의 규정에 의한 대리권을 증명하는 서류의 제출을 생략할 수 있다. <개정 1999. 7. 1.>
1. 제5조제2항의 규정에 의하여 선임된 대리인이 그 위임사항의 범위안에서 특허에 관한 절차를 밟는 경우
2. 제5조의2제2항의 규정에 의하여 포괄위임등록을 한 대리인이 그 포괄위임의 범위안에서 특허에 관한 절차를 밟 는 경우"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제10조(서류의 원용) ④	특허심판원에 정정청구서를 제출한 자가 법 제132조의3제1항, 법 제133조의2제1항 또는 법 제137조제3항에 따 라 다른 특허취소신청절차 또는 심판절차에서 정정청구서를 제출할 때 그 정정청구서에 첨부하려는 정정명세서 및 도면의 내용이 이미 제출된 정정명세서 및 도면의 내용과 동일하여 이를 원용하려는 때에는 해당 정정청구서의 첨 부서류란에 그 취지를 명시하여 정정명세서 및 도면의 제출을 생략할 수 있다.<신설 2017. 2. 28.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제11조(부적법한 출원서류 등의 반려) ①	"특허청장 또는 특허심판원장은 법 제42조ㆍ제90조ㆍ제92조의3ㆍ제132조의 4ㆍ제140조 또는 제140조의2에 따른 특허출원, 특허권의 존속기간의 연장등록출원, 특허취소신청 또는 심판에 관한 서류ㆍ견본이나 그 밖의 물건(이하 “출원서류등”이라 한다)이 다음 각 호의 어느 하나에 해당하는 경우에는 법령에 특별한 규정이 있는 경우를 제외하고는 적법한 출원서류등으로 보지 아니한다. <개정 1992. 10. 30., 1993. 12. 31.,
1997. 7. 1., 1998. 12. 31., 1999. 7. 1., 2001. 6. 30., 2002. 2. 28., 2003. 5. 17., 2005. 2. 11., 2006. 9. 29., 2006. 12. 29.,
2007. 6. 29., 2008. 9. 30., 2009. 6. 30., 2010. 7. 27., 2011. 2. 25., 2011. 12. 2., 2014. 12. 30., 2015. 7. 29., 2016. 10.
4., 2017. 2. 28., 2019. 6. 10., 2021. 6. 10., 2022. 4. 19., 2022. 7. 1.>
1. 제2조의 규정에 위반하여 1건마다 서면을 작성하지 아니한 경우 특허법 시행규칙
2. 출원 또는 서류의 종류가 불명확한 것인 경우
3. 특허에 관한 절차를 밟는 자의 성명(법인의 경우에는 명칭) 또는 특허고객번호[특허고객번호가 없는 경우에는 성 명ㆍ주소(법인의 경우에는 그 명칭 및 영업소의 소재지)]가 기재되지 아니한 경우
4. 국어로 적지 아니한 경우(제4조제1항 각 호에 해당하는 서류의 경우는 제외한다)
5. 출원서에 명세서(명세서에 발명의 설명이 기재되어 있지 아니한 경우를 포함한다)를 첨부하지 아니한 경우 5의2. 청구범위를 기재하지 아니한 명세서를 특허출원서에 첨부하여 특허출원한 정당한 권리자의 출원으로서 그 특허출원 당시에 이미 법 제42조의2제2항에 따른 명세서의 보정기간이 경과된 경우 5의3. 특허출원서에 제21조제5항 전단에 따른 임시 명세서를 첨부한 출원의 보정 전에 명세서, 요약서 또는 도면을 보정한 경우 5의4. 법 제52조의2제1항에 따라 분리출원을 하려는 경우로서 특허출원서에 최초로 첨부한 명세서에 청구범위를 적지 않거나 명세서 및 도면(설명 부분만 해당한다)을 국어가 아닌 언어로 적은 경우 5의5. 법 제52조의2제2항에 따른 분리출원을 기초로 새로운 분할출원, 분리출원 또는 변경출원을 하는 경우
6. 국내에 주소 또는 영업소를 가지지 아니하는 자가 법 제5조제1항에 따른 특허관리인에 의하지 아니하고 제출한 출원서류등인 경우
7. 이 법 또는 이 법에 의한 명령이 정하는 기간 이내에 제출되지 아니한 서류인 경우
8. 이 법 또는 이 법에 의한 명령이 정하는 기간중 연장이 허용되지 아니하는 기간에 대한 기간연장신청서인 경우
9. 법 제132조의17에 따른 심판의 청구기간 또는 특허청장ㆍ특허심판원장ㆍ심판장 또는 심사관이 지정한 기간을 경과하여 제출된 기간연장신청서인 경우
10. 특허에 관한 절차가 종료된 후 그 특허에 관한 절차와 관련하여 제출된 서류인 경우
11. 당해 특허에 관한 절차를 밟을 권리가 없는 자가 그 절차와 관련하여 제출한 서류인 경우
12. 별지 제2호서식의 신고서(포괄위임 원용제한에 한한다), 별지 제3호서식의 포괄위임등록 신청서, 포괄위임등록 변경신청서 또는 포괄위임등록 철회서, 별지 제4호서식의 특허고객번호 부여신청서 또는 직권으로 특허고객번호 를 부여하여야 하는 경우로서 당해서류가 불명확하여 수리할 수 없는 경우
13. 정보통신망이나 전자적기록매체로 제출된 특허출원서 또는 기타의 서류가 특허청에서 제공하는 소프트웨어 또 는 특허청 홈페이지를 이용하여 작성되지 아니하였거나 전자문서로 제출된 서류가 전산정보처리조직에서 처리 가 불가능한 상태로 접수된 경우 13의2. 제3조의2제2항의 규정에 의하여 제출명령을 받은 서류를 기간내에 제출하지 아니한 경우
14. 제8조의 규정에 의하여 제출명령을 받은 서류를 정당한 소명 없이 소명기간내에 제출하지 아니한 경우
15. 특허출원인이 청구범위가 기재되지 아니한 명세서가 첨부된 특허출원에 대하여 출원심사청구서를 제출한 경우
16. 청구범위가 기재되지 아니한 명세서를 첨부한 특허출원 또는 법 제87조제3항에 따라 등록공고를 한 특허에 대 하여 조기공개신청서를 제출한 경우
17. 제40조의2제1항 각 호의 어느 하나에 해당하여 특허여부결정을 보류할 수 없는 경우
18. 제40조의3제3항 각 호의 어느 하나에 해당하여 특허출원에 대한 심사를 유예할 수 없는 경우(심사유예신청서에 한정한다)
19. 특허출원서에 첨부된 명세서 또는 도면의 보정 없이 재심사를 청구하거나 법 제67조의2제1항 각 호의 어느 하 나에 해당하여 재심사를 청구할 수 없는 경우
20. 법 제47조제5항 또는 법 제52조제1항 단서에 따라 국어번역문이 제출되지 아니하거나 법 제53조제1항제2호, 법 제59조제2항제2호 또는 법 제64조제2항제2호에 해당하는 경우
21. 동일한 출원인등이 이미 제출한 서류와 중복되는 서류를 제출한 경우"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제11조(부적법한 출원서류 등의 반려) ②	"특허청장 또는 특허심판원장은 제1항에 따른 부적법한 것으로 보는 출원서류등을 반려하려는 경우에는 출원서류 등을 제출한 출원인등에 대하여 출원서류등을 반려하겠다는 취지, 반려이유 및 소명기간을 적은 서면을 송부하여야 한다. 다만, 제1항제14호의 경우에는 반려이유를 고지하고 즉시 출원서류등을 반려하여야 한다.<개정 2001. 6. 30.,
2002. 2. 28., 2003. 5. 17., 2011. 2. 25.> 특허법 시행규칙"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제11조(부적법한 출원서류 등의 반려) ③	제2항의 규정에 의하여 서면을 송부받은 출원인등이 소명하고자 하는 경우에는 소명기간내에 별지 제24호서식 의 소명서를, 소명 없이 출원서류등을 소명기간내에 반려받고자 하는 경우에는 별지 제8호서식의 반려요청서를 특 허청장 또는 특허심판원장에게 제출하여야 한다. 이 경우 특허청장 또는 특허심판원장은 반려요청을 받은 때에는 즉시 출원서류등을 반려하여야 한다.<신설 2001. 6. 30., 2006. 12. 29.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제11조(부적법한 출원서류 등의 반려) ④	"특허청장 또는 특허심판원장은 출원인등이 소명기간내에 소명서 또는 반려요청서를 제출하지 아니하거나 제출 한 소명이 이유없다고 인정되는 때에는 소명기간이 종료된 후 즉시 출원서류등을 반려하여야 한다.<신설 2001. 6.
30.> [제목개정 2014. 12. 30.]  제11조의2(출원서류등의 반환)"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제11조(부적법한 출원서류 등의 반려) ①	특허청장 또는 특허심판원장은 이미 제출되었으나 수리되기 전인 출원서류등 중 특 허청장이 정하여 고시하는 서류의 경우에는 해당 서류를 제출한 자의 신청이 있으면 그 서류를 반환할 수 있다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제11조(부적법한 출원서류 등의 반려) ②	제1항에 따라 서류의 반환을 신청하려는 자는 별지 제8호서식의 반환신청서를 특허청장 또는 특허심판원장에게 제출하여야 한다. [본조신설 2014. 12. 30.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제12조(특허번호등의 표시) ①	특허권 또는 특허출원을 한 후 그 특허출원에 관하여 서류ㆍ견본 기타의 물건을 특허청 또는 특허심판원에 제출할 때에는 그 특허번호 또는 특허출원번호, 특허권자 또는 특허출원인의 성명(법인의 경우에 는 명칭)ㆍ특허고객번호[특허고객번호가 없는 경우에는 성명ㆍ주소(법인의 경우에는 그 명칭 및 영업소의 소재지)] 를 표시하여야 한다. <개정 1998. 2. 23., 1998. 12. 31., 2001. 6. 30., 2006. 12. 29., 2016. 10. 4.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제12조(특허번호등의 표시) ②	특허권의 존속기간의 연장등록출원을 한 후 그 연장등록출원에 관한 서류ㆍ견본 기타의 물건을 특허청 또는 특 허심판원에 제출할 때에는 그 연장등록출원의 번호를 표시하여야 한다.<개정 1998. 2. 23., 2006. 12. 29.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제12조(특허번호등의 표시) ③	"특허취소신청, 특허에 관한 심판 또는 재심의 청구를 한 후 그 신청 또는 청구에 관한 서류ㆍ견본 기타의 물건을 특허청 또는 특허심판원에 제출할 때에는 그 특허취소신청사건의 번호(이하 “특허취소신청번호”라 한다), 심판번호 또는 재심번호와 그 당사자의 성명(법인의 경우에는 명칭)ㆍ특허고객번호[특허고객번호가 없는 경우에는 성명ㆍ주 소(법인의 경우에는 그 명칭 및 영업소의 소재지)]를 표시하여야 한다.<개정 1997. 7. 1., 1998. 2. 23., 1998. 12. 31.,
2001. 6. 30., 2006. 9. 29., 2016. 10. 4., 2017. 2. 28.>"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제1장 총칙 제13조(서류등의 보정) ①	"다음 각 호에 해당하는 자는 별지 제9호서식의 보정서를 특허심판원장 또는 심판 장에게 제출하여야 한다. <개정 2003. 5. 17., 2006. 9. 29., 2006. 12. 29., 2007. 6. 29., 2017. 2. 28.>
1. 법 제132조의3제3항에 따라 특허취소신청절차에서 정정한 특허발명의 명세서 또는 도면을 보정하려는 자
2. 법 제133조의2제4항에 따라 특허의 무효심판절차에서 정정한 특허발명의 명세서 또는 도면을 보정하고자 하는 자
3. 법 제136조제11항에 따라 정정심판절차에서 정정한 특허발명의 명세서 또는 도면을 보정하고자 하는 자
4. 법 제137조제4항의 규정에 의하여 정정의 무효심판절차에서 정정한 특허발명의 명세서 또는 도면을 보정하고자 하는 자"
